,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_group,experience_number
323,2022,SE,FT,AI Developer,275000,USD,275000,CA,0,CA,S,Other,3
324,2023,SE,FL,Machine Learning Researcher,50000,USD,50000,UA,50,UA,S,Other,3
325,2023,MI,FT,Machine Learning Engineer,280700,USD,280700,US,100,US,M,Engineer,2
326,2023,MI,FT,Machine Learning Engineer,150450,USD,150450,US,100,US,M,Engineer,2
327,2023,EN,FT,Data Scientist,70000,CAD,51753,CA,100,CA,L,Scientist,1
328,2023,SE,FT,Data Architect,250500,USD,250500,US,0,US,M,Architect,3
329,2023,SE,FT,Data Architect,159500,USD,159500,US,0,US,M,Architect,3
330,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Engineer,3
331,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Engineer,3
332,2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,Analyst,3
333,2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,Analyst,3
334,2023,EN,FT,Data Scientist,130001,USD,130001,US,100,US,M,Scientist,1
335,2023,EN,FT,Data Scientist,71907,USD,71907,US,100,US,M,Scientist,1
336,2023,MI,FT,Data Scientist,93918,USD,93918,US,100,US,M,Scientist,2
337,2023,MI,FT,Data Scientist,51962,USD,51962,US,100,US,M,Scientist,2
338,2023,SE,FT,Data Analyst,175000,USD,175000,CA,100,CA,M,Analyst,3
339,2023,SE,FT,Data Analyst,135000,USD,135000,CA,100,CA,M,Analyst,3
340,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,Engineer,1
341,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,Engineer,1
342,2023,SE,FT,Machine Learning Engineer,257000,USD,257000,US,0,US,M,Engineer,3
343,2023,SE,FT,Machine Learning Engineer,147000,USD,147000,US,0,US,M,Engineer,3
344,2023,SE,FT,Data Engineer,222000,USD,222000,US,100,US,M,Engineer,3
345,2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,Engineer,3
346,2023,SE,FT,Data Scientist,203000,USD,203000,US,100,US,M,Scientist,3
347,2023,SE,FT,Data Scientist,133200,USD,133200,US,100,US,M,Scientist,3
348,2023,EN,FT,Applied Scientist,213660,USD,213660,US,0,US,L,Scientist,1
349,2023,EN,FT,Applied Scientist,130760,USD,130760,US,0,US,L,Scientist,1
350,2023,SE,FT,Data Engineer,221000,USD,221000,US,0,US,M,Engineer,3
351,2023,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M,Engineer,3
352,2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,0,US,M,Analyst,3
353,2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,0,US,M,Analyst,3
354,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Scientist,3
355,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Scientist,3
356,2023,SE,FT,Data Scientist,238000,USD,238000,US,100,US,M,Scientist,3
357,2023,SE,FT,Data Scientist,156000,USD,156000,US,100,US,M,Scientist,3
358,2023,SE,FT,Machine Learning Engineer,304000,USD,304000,US,100,US,M,Engineer,3
359,2023,SE,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,M,Engineer,3
360,2023,MI,FT,Big Data Engineer,45000,EUR,48289,ES,100,ES,M,Engineer,2
361,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,Engineer,3
362,2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Engineer,3
363,2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Scientist,3
364,2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M,Scientist,3
365,2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M,Analyst,2
366,2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M,Analyst,2
367,2023,MI,FT,Research Scientist,161200,GBP,195895,GB,0,GB,M,Scientist,2
368,2023,MI,FT,Research Scientist,84570,GBP,102772,GB,0,GB,M,Scientist,2
369,2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M,Engineer,3
370,2023,SE,FT,Data Engineer,183600,USD,183600,US,0,US,M,Engineer,3
371,2023,MI,FT,Data Specialist,130000,USD,130000,US,0,US,M,Other,2
372,2023,MI,FT,Data Specialist,80000,USD,80000,US,0,US,M,Other,2
373,2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,Engineer,3
374,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,Engineer,3
375,2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,100,US,M,Manager,3
376,2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M,Manager,3
377,2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,M,Engineer,3
378,2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,M,Engineer,3
379,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Engineer,3
380,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Engineer,3
381,2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,M,Analyst,3
382,2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M,Analyst,3
383,2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Engineer,3
384,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Engineer,3
385,2023,SE,FT,Data Scientist,157750,USD,157750,US,100,US,M,Scientist,3
386,2023,SE,FT,Data Scientist,104650,USD,104650,US,100,US,M,Scientist,3
387,2023,MI,FT,Data Scientist,180000,USD,180000,US,100,US,M,Scientist,2
388,2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M,Scientist,2
389,2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M,Scientist,4
390,2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,Scientist,4
391,2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,0,US,L,Analyst,2
392,2023,EN,FT,BI Data Engineer,60000,USD,60000,US,100,US,M,Engineer,1
393,2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,Scientist,3
394,2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M,Scientist,3
395,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,Engineer,1
396,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,Engineer,1
397,2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,Engineer,2
398,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,Engineer,2
399,2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,Analyst,3
400,2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,Analyst,3
401,2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,Engineer,3
402,2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,Engineer,3
403,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,Analyst,3
404,2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,Analyst,3
405,2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,Engineer,1
406,2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,Engineer,1
407,2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M,Engineer,3
408,2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M,Engineer,3
409,2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,M,Scientist,3
410,2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M,Scientist,3
411,2023,EX,FT,Data Architect,180000,USD,180000,US,0,US,M,Architect,4
412,2023,EX,FT,Data Architect,155000,USD,155000,US,0,US,M,Architect,4
413,2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M,Scientist,3
414,2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M,Scientist,3
415,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Scientist,3
416,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Scientist,3
417,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,Scientist,3
418,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Scientist,3
419,2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,Engineer,1
420,2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,Engineer,1
421,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,Analyst,3
422,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,Analyst,3
423,2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,Engineer,3
424,2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,Engineer,3
425,2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,M,Analyst,1
426,2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,M,Analyst,1
427,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,Engineer,3
428,2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,Engineer,3
429,2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M,Analyst,3
430,2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M,Analyst,3
431,2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,Engineer,3
432,2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M,Engineer,3
433,2023,MI,FT,Data Manager,135000,USD,135000,US,0,US,M,Manager,2
434,2023,MI,FT,Data Manager,120000,USD,120000,US,0,US,M,Manager,2
435,2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,Scientist,3
436,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,Scientist,3
437,2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,M,Scientist,3
438,2023,SE,FT,Data Scientist,113750,USD,113750,IE,0,IE,M,Scientist,3
439,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,Scientist,3
440,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Scientist,3
441,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Scientist,3
442,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Scientist,3
443,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,Analyst,3
444,2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M,Analyst,3
445,2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,Scientist,3
446,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,Scientist,3
447,2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M,Engineer,3
448,2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M,Engineer,3
449,2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,M,Analyst,2
450,2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,M,Analyst,2
451,2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M,Engineer,3
452,2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M,Engineer,3
453,2023,MI,FT,Data Analyst,60000,GBP,72914,GB,0,GB,M,Analyst,2
454,2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M,Analyst,2
455,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Engineer,3
456,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Engineer,3
457,2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,Engineer,1
458,2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,Engineer,1
459,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Engineer,3
460,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Engineer,3
461,2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,Scientist,3
462,2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,Scientist,3
463,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,Scientist,3
464,2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,Scientist,3
465,2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,Architect,2
466,2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,Architect,2
467,2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,Scientist,3
468,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,Scientist,3
469,2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,Engineer,2
470,2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,Engineer,2
471,2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L,Engineer,1
472,2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,M,Engineer,4
473,2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M,Engineer,4
474,2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Analyst,3
475,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,Analyst,3
476,2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M,Engineer,3
477,2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M,Engineer,3
478,2023,EX,FT,Director of Data Science,353200,USD,353200,US,0,US,M,Other,4
479,2023,EX,FT,Director of Data Science,249300,USD,249300,US,0,US,M,Other,4
480,2023,MI,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M,Scientist,2
481,2023,MI,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,Scientist,2
482,2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M,Scientist,3
483,2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M,Scientist,3
484,2023,MI,FT,Research Scientist,210000,USD,210000,US,100,US,M,Scientist,2
485,2023,MI,FT,Research Scientist,151800,USD,151800,US,100,US,M,Scientist,2
486,2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,Scientist,3
487,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,Scientist,3
488,2023,SE,FT,Data Scientist,317070,USD,317070,US,0,US,M,Scientist,3
489,2023,SE,FT,Data Scientist,170730,USD,170730,US,0,US,M,Scientist,3
490,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,Engineer,3
491,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,Engineer,3
492,2023,EN,FT,Business Data Analyst,20000,EUR,21461,ES,0,ES,M,Analyst,1
493,2023,SE,FT,AI Developer,108000,USD,108000,UA,0,UA,M,Other,3
494,2023,SE,FT,AI Developer,60000,USD,60000,UA,0,UA,M,Other,3
495,2023,MI,FT,MLOps Engineer,134000,USD,134000,US,100,US,M,Engineer,2
496,2023,MI,FT,MLOps Engineer,124000,USD,124000,US,100,US,M,Engineer,2
497,2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M,Engineer,3
498,2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M,Engineer,3
499,2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,Engineer,3
500,2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M,Engineer,3
501,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,Scientist,3
502,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Scientist,3
503,2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,Engineer,3
504,2023,SE,FT,Data Engineer,124500,USD,124500,US,0,US,M,Engineer,3
505,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,Engineer,3
506,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,Engineer,3
507,2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,Analyst,3
508,2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,Analyst,3
509,2023,SE,FT,Data Analyst,148700,USD,148700,US,0,US,M,Analyst,3
510,2023,SE,FT,Data Analyst,125600,USD,125600,US,0,US,M,Analyst,3
511,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Engineer,3
512,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Engineer,3
513,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Scientist,3
514,2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,Scientist,3
515,2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M,Engineer,1
516,2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,M,Engineer,1
517,2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M,Analyst,3
518,2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M,Analyst,3
519,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,Scientist,3
520,2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M,Scientist,3
521,2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M,Architect,3
522,2023,SE,FT,Data Architect,125000,USD,125000,US,100,US,M,Architect,3
523,2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,Architect,2
524,2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,Architect,2
525,2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M,Scientist,3
526,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Scientist,3
527,2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,50,US,L,Engineer,2
528,2023,SE,FT,AI Scientist,1500000,ILS,423834,IL,0,IL,L,Scientist,3
529,2023,SE,FT,Machine Learning Engineer,216000,USD,216000,US,100,US,M,Engineer,3
530,2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,100,US,M,Engineer,3
531,2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,Engineer,3
532,2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,Engineer,3
533,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Scientist,3
534,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Scientist,3
535,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Engineer,3
536,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Engineer,3
537,2023,MI,FT,Data Engineer,143865,USD,143865,US,0,US,M,Engineer,2
538,2023,MI,FT,Data Engineer,115092,USD,115092,US,0,US,M,Engineer,2
539,2023,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,Engineer,2
540,2023,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M,Engineer,2
541,2023,SE,FT,Data Scientist,173000,USD,173000,US,100,US,M,Scientist,3
542,2023,SE,FT,Data Scientist,132000,USD,132000,US,100,US,M,Scientist,3
543,2023,SE,FT,Data Analyst,208049,USD,208049,US,0,US,M,Analyst,3
544,2023,SE,FT,Data Analyst,128500,USD,128500,US,0,US,M,Analyst,3
545,2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,Engineer,3
546,2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,Engineer,3
547,2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,Engineer,3
548,2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,Engineer,3
549,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,Scientist,3
550,2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M,Scientist,3
551,2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M,Engineer,2
552,2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M,Engineer,2
553,2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,Scientist,4
554,2023,EX,FT,Data Scientist,100000,USD,100000,US,0,US,M,Scientist,4
555,2023,SE,FT,Data Analyst,190000,USD,190000,US,100,US,M,Analyst,3
556,2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M,Analyst,3
557,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,Analyst,3
558,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,Analyst,3
559,2023,MI,FT,Data Scientist,90000,EUR,96578,IE,0,IE,M,Scientist,2
560,2023,MI,FT,Data Scientist,75000,EUR,80481,IE,0,IE,M,Scientist,2
561,2023,MI,FT,Data Analyst,128000,USD,128000,US,0,US,M,Analyst,2
562,2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M,Analyst,2
563,2023,MI,FT,Data Engineer,151000,USD,151000,US,0,US,M,Engineer,2
564,2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,Engineer,2
565,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,Scientist,3
566,2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M,Scientist,3
567,2023,SE,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,Scientist,3
568,2023,SE,FT,Machine Learning Scientist,170000,USD,170000,US,0,US,M,Scientist,3
569,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,Analyst,3
570,2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,Analyst,3
571,2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Analyst,3
572,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,Analyst,3
573,2023,EN,FT,Autonomous Vehicle Technician,7000,USD,7000,GH,0,GH,S,Other,1
574,2023,EN,FT,Applied Machine Learning Scientist,40000,EUR,42923,DE,50,DE,M,Scientist,1
575,2023,SE,FT,Data Engineer,160000,USD,160000,CA,100,CA,M,Engineer,3
576,2023,SE,FT,Data Engineer,145000,USD,145000,CA,100,CA,M,Engineer,3
577,2023,MI,FT,Data Analyst,154000,USD,154000,US,0,US,M,Analyst,2
578,2023,MI,FT,Data Analyst,143000,USD,143000,US,0,US,M,Analyst,2
579,2023,MI,FT,Data Scientist,65000,GBP,78990,GB,0,GB,M,Scientist,2
580,2023,MI,FT,Data Scientist,42000,GBP,51039,GB,0,GB,M,Scientist,2
581,2023,EN,FT,Data Scientist,190000,USD,190000,US,0,US,M,Scientist,1
582,2023,EN,FT,Data Scientist,120000,USD,120000,US,0,US,M,Scientist,1
583,2023,MI,FT,Data Scientist,70000,GBP,85066,GB,0,GB,M,Scientist,2
584,2023,MI,FT,Data Scientist,42000,GBP,51039,GB,0,GB,M,Scientist,2
585,2023,MI,FT,Data Scientist,90000,GBP,109371,GB,0,GB,M,Scientist,2
586,2023,MI,FT,Data Scientist,60000,GBP,72914,GB,0,GB,M,Scientist,2
587,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,Engineer,3
588,2023,SE,FT,Data Engineer,111000,USD,111000,US,0,US,M,Engineer,3
589,2023,EX,FT,Data Engineer,265000,USD,265000,US,0,US,M,Engineer,4
590,2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M,Engineer,4
591,2023,EN,FT,Data Scientist,112000,CHF,121093,CH,50,CH,L,Scientist,1
592,2022,MI,FT,Data Scientist,70000,EUR,73546,DE,100,DE,M,Scientist,2
593,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Engineer,3
594,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Engineer,3
595,2023,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M,Engineer,2
596,2023,MI,FT,Data Engineer,60400,USD,60400,US,100,US,M,Engineer,2
597,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,Analyst,1
598,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,Analyst,1
599,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Engineer,3
600,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Engineer,3
601,2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,Engineer,1
602,2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,Engineer,1
603,2022,SE,FT,Lead Data Scientist,164000,EUR,172309,IE,100,IE,L,Scientist,3
604,2023,MI,FT,Data Scientist,56000,EUR,60093,AT,100,DE,M,Scientist,2
605,2023,MI,FT,Data Analyst,83500,USD,83500,US,100,US,M,Analyst,2
606,2023,MI,FT,Data Analyst,52500,USD,52500,US,100,US,M,Analyst,2
607,2023,SE,FT,Data Scientist,201036,USD,201036,US,0,US,M,Scientist,3
608,2023,SE,FT,Data Scientist,134024,USD,134024,US,0,US,M,Scientist,3
609,2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,Analyst,3
610,2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,Analyst,3
611,2023,EN,FT,Data Engineer,62000,USD,62000,US,100,US,M,Engineer,1
612,2023,EN,FT,Data Engineer,58000,USD,58000,US,100,US,M,Engineer,1
613,2023,SE,FT,Data Scientist,172000,USD,172000,US,0,US,M,Scientist,3
614,2023,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M,Scientist,3
615,2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M,Engineer,1
616,2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M,Engineer,1
617,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,Engineer,3
618,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,Engineer,3
619,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,Scientist,3
620,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Scientist,3
621,2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,Engineer,2
622,2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,Engineer,2
623,2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,Engineer,3
624,2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,Engineer,3
625,2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,Scientist,3
626,2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,Scientist,3
627,2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M,Engineer,2
628,2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Engineer,2
629,2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L,Engineer,3
630,2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L,Engineer,3
631,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Engineer,3
632,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Engineer,3
633,2023,SE,FT,Data Scientist,239748,USD,239748,US,0,US,M,Scientist,3
634,2023,SE,FT,Data Scientist,159832,USD,159832,US,0,US,M,Scientist,3
635,2023,SE,FT,Data Scientist,186300,USD,186300,US,100,US,M,Scientist,3
636,2023,SE,FT,Data Scientist,102500,USD,102500,US,100,US,M,Scientist,3
